,Unnamed: 0,Artist,Name,Weekly_rank_avg,Peak_Position,Weeks_on_Chart,Genre
5427,5427,TAMIA,OFFICIALLY MISSING YOU,41.294117647058826,83.0,18.0,R&;B
5428,5428,UNCLE KRACKER,DRIFT AWAY,24.25,9.0,35.0,"PRODUCER,COVER,ADULT CONTEMPORARY,POP-ROCK,POP COUNTRY,ROCK,COUNTRY,POP"
5429,5429,BEYONCE,CRAZY IN LOVE,86.61538461538461,1.0,27.0,"FUNK,POP,RAP,R&;B"
5430,5430,TIM MCGRAW,REAL GOOD MAN,53.5,27.0,20.0,"COUNTRY,ROCK"
5431,5431,50 CENT,IF I CAN'T,30.2,76.0,8.0,"EAST COAST,RAP"
5432,5432,THE ATARIS,THE BOYS OF SUMMER,14.354166666666666,20.0,18.0,"ALTERNATIVE ROCK,SKATE PUNK,POP-ROCK,PUNK ROCK,COVER,POP-PUNK,ROCK,POP"
5433,5433,MARY J. BLIGE,OOH!,46.9,29.0,12.0,"SOUL,R&;B"
5434,5434,50 CENT,P.I.M.P.,59.285714285714285,3.0,25.0,"GANGSTA RAP,CALYPSO,EAST COAST,SHADYXV,RAP"
5435,5435,PHARRELL,FRONTIN',97.0,5.0,23.0,"HIP-HOP,PRODUCER,POP,R&;B,RAP"
5436,5436,ELEPHANT MAN,"PON DE RIVER, PON DE BANK",68.55555555555556,86.0,13.0,"JAMAICA,POP,DANCEHALL,RAP"
5437,5437,OBIE TRICE,GOT SOME TEETH,38.65,54.0,11.0,RAP
5438,5438,JASON MRAZ,THE REMEDY,82.55,15.0,28.0,ROCK
5439,5439,"ALAN JACKSON, JIMMY BUFFETT",IT'S FIVE O'CLOCK SOMEWHERE,74.1,17.0,20.0,"COUNTRY,ROCK"
5440,5440,MYA,MY LOVE IS LIKE... WO,26.11111111111111,13.0,20.0,"POP,R&;B"
5441,5441,LUTHER VANDROSS,DANCE WITH MY FATHER,65.73684210526316,38.0,20.0,"SOUL,ADULT CONTEMPORARY,POP,R&;B"
5442,5442,KENNY CHESNEY,"NO SHOES, NO SHIRT, NO PROBLEMS",92.0,28.0,20.0,"COUNTRY,ROCK"
5443,5443,T.I.,24'S,54.5,78.0,15.0,RAP
5444,5444,DIERKS BENTLEY,WHAT WAS I THINKIN',21.8,22.0,20.0,"COUNTRY,ROCK"
5445,5445,BUDDY JEWELL,HELP POUR OUT THE RAIN,55.578947368421055,29.0,20.0,COUNTRY
5446,5446,EAGLES,HOLE IN THE WORLD,77.0,69.0,14.0,"ROCK,ADULT CONTEMPORARY,SOUL POP,BALLAD,POP-ROCK,POP"
5447,5447,CLAY WALKER,A FEW QUESTIONS,70.66666666666667,55.0,13.0,POP
5448,5448,SHANIA TWAIN,FOREVER AND FOR ALWAYS,77.44444444444444,20.0,23.0,"COUNTRY,ROCK"
5449,5449,GINUWINE,IN THOSE JEANS,22.6,8.0,20.0,R&;B
5450,5450,BOW WOW,LET'S GET DOWN,69.6,14.0,17.0,"HIP-HOP,RAP"
5451,5451,BRAD PAISLEY,CELEBRITY,91.83333333333331,31.0,20.0,"COUNTRY,ROCK"
5452,5452,TYRESE,SIGNS OF LOVE MAKIN',78.0,57.0,14.0,R&;B
5453,5453,PATTY LOVELESS,LOVIN' ALL NIGHT,21.273972602739725,81.0,10.0,POP
5454,5454,EVANESCENCE,BRING ME TO LIFE,64.0,5.0,32.0,"METAL,ALTERNATIVE METAL,GOTHIC ROCK,GOTHIC METAL,MEMES,NU-METAL,ROCK"
5455,5455,SEAN PAUL,LIKE GLUE,16.0,13.0,20.0,"POP,ELECTRO-POP,JAMAICA,DANCEHALL"
5456,5456,"UH OOH, UH OOOH!",NEVER LEAVE YOU,22.228571428571428,3.0,20.0,RAP
5457,5457,MICHELLE BRANCH,ARE YOU HAPPY NOW?,74.0,16.0,20.0,POP
5458,5458,"BROOKS, DUNN",RED DIRT ROAD,43.25,25.0,20.0,"COUNTRY,ROCK"
5459,5459,DMX,WHERE THE HOOD AT?,58.88235294117647,68.0,8.0,RAP
5460,5460,KORN,DID MY TIME,59.0,38.0,10.0,"ALTERNATIVE METAL,NU-METAL,ROCK"
5461,5461,CLAY AIKEN,THIS IS THE NIGHT,64.25531914893617,1.0,16.0,POP
5462,5462,TRACE ADKINS,THEN THEY DO,42.38636363636363,52.0,13.0,COUNTRY
5463,5463,SALIVA,REST IN PIECES,97.66666666666669,93.0,3.0,ROCK
5464,5464,LIL' KIM,MAGIC STICK,96.5,2.0,24.0,RAP
5465,5465,THE ROLLING STONES,SYMPATHY FOR THE DEVIL,83.875,,,"ART ROCK,BLUES ROCK,ROCK"
5466,5466,ELVIS PRESLEY,RUBBERNECKIN',47.0,94.0,2.0,"COUNTRY,ROCK"
5467,5467,ASHANTI,ROCK WIT U,64.25,2.0,21.0,"SOUL,POP,R&;B"
5468,5468,SEAN PAUL,GET BUSY,34.714285714285715,1.0,32.0,"POP,REGGAE,JAMAICA,DANCEHALL"
5469,5469,BT,SIMPLY BEING LOVED,84.0,98.0,3.0,"ELECTRO-POP,ELECTRONIC,POP"
5470,5470,MONICA,SO GONE,58.5,10.0,22.0,"R&;B,RAP"
5471,5471,JEWEL,INTUITION,90.4,20.0,20.0,POP
5472,5472,CHEVELLE,SEND THE PAIN BELOW,77.57142857142857,65.0,20.0,"ALTERNATIVE METAL,ROCK"
5473,5473,JANE'S ADDICTION,JUST BECAUSE,89.5,72.0,9.0,"ALTERNATIVE ROCK,ALTERNATIVE,ROCK"
5474,5474,NAPPY ROOTS,ROUN' THE GLOBE,80.0,96.0,4.0,RAP
5475,5475,LONESTAR,MY FRONT PORCH LOOKING IN,96.0,23.0,22.0,COUNTRY
5476,5476,HEATHER HEADLEY,I WISH I WASN'T,70.0,55.0,20.0,"SOUL,POP,R&;B"
5477,5477,JOE NICHOLS,SHE ONLY SMOKES WHEN SHE DRINKS,57.55,72.0,5.0,COUNTRY
5478,5478,JIMMY WAYNE,STAY GONE,95.83333333333331,32.0,20.0,POP
5479,5479,RUBEN STUDDARD,FLYING WITHOUT WINGS,61.0,2.0,10.0,POP
5480,5480,NICK CANNON,FEELIN' FREAKY,34.44444444444444,92.0,3.0,RAP
5481,5481,CRAIG MORGAN,ALMOST HOME,71.1875,59.0,14.0,COUNTRY
5482,5482,THE ALL,"SWING, SWING",19.05263157894737,60.0,11.0,"POP-ROCK,POWER POP,ROCK"
5483,5483,COLD,STUPID GIRL,69.45,87.0,20.0,"ROCK,NU-METAL,ALTERNATIVE METAL"
5484,5484,50 CENT,21 QUESTIONS,42.642857142857146,1.0,23.0,RAP
5485,5485,R. KELLY,IGNITION,98.0,2.0,42.0,"SOUL,SOUL POP,POP,R&;B"
5486,5486,FRANKIE J,DON'T WANNA TRY,66.72222222222223,19.0,20.0,POP
5487,5487,CHRISTINA AGUILERA,FIGHTER,50.25,20.0,20.0,"POP-ROCK,POP"
5488,5488,WYNONNA,WHAT THE WORLD NEEDS,71.9090909090909,70.0,8.0,POP
5489,5489,JOE BUDDEN,PUMP IT UP,76.16666666666667,38.0,19.0,"WEST COAST,RAP"
5490,5490,"BUSTA RHYMES, MARIAH CAREY",I KNOW WHAT YOU WANT,82.625,3.0,24.0,"R&;B,RAP"
5491,5491,JUSTIN TIMBERLAKE,ROCK YOUR BODY,86.75,5.0,22.0,"R&;B,POP"
5492,5492,DANIEL BEDINGFIELD,IF YOU'RE NOT THE ONE,74.11111111111111,15.0,20.0,POP
5493,5493,BONE CRUSHER,NEVER SCARED,91.0,26.0,20.0,RAP
5494,5494,RASCAL FLATTS,LOVE YOU OUT LOUD,70.0,30.0,20.0,COUNTRY
5495,5495,RANDY TRAVIS,THREE WOODEN CROSSES,87.0,31.0,20.0,"GOSPEL,COUNTRY"
5496,5496,2PAC,STILL BALLIN,59.73333333333333,69.0,20.0,"REMIX,GANGSTA RAP,RAP"
5497,5497,JENNIFER LOPEZ,I'M GLAD,94.5,32.0,16.0,R&;B
5498,5498,R. KELLY,SNAKE,93.0,16.0,17.0,POP
5499,5499,LUDACRIS,ACT A FOOL,31.57575757575757,32.0,11.0,RAP
5500,5500,FABOLOUS,CAN'T LET YOU GO,64.5,4.0,23.0,RAP
5501,5501,WAYNE WONDER,NO LETTING GO,43.869565217391305,11.0,31.0,"JAMAICA,DANCEHALL,R&;B"
5502,5502,COUNTING CROWS,BIG YELLOW TAXI,65.0625,42.0,20.0,ROCK
5503,5503,FLOETRY,SAY YES,72.0,24.0,20.0,RAP
5504,5504,JEFF BATES,THE LOVE SONG,63.333333333333336,59.0,12.0,POP
5505,5505,CHRIS CAGLE,WHAT A BEAUTIFUL DAY,74.75,41.0,20.0,COUNTRY
5506,5506,50 CENT,IN DA CLUB,87.92307692307692,1.0,30.0,"HIP-HOP,MEMES,PRODUCER,EAST COAST,GANGSTA RAP,SHADYXV,RAP"
5507,5507,JAHEIM,PUT THAT WOMAN FIRST,23.55,20.0,20.0,R&;B
5508,5508,MONTGOMERY GENTRY,SPEED,99.5,47.0,20.0,COUNTRY
5509,5509,TRACY BYRD,THE TRUTH ABOUT MEN,23.7,77.0,5.0,COUNTRY
5510,5510,GEORGE STRAIT,TELL ME SOMETHING BAD ABOUT TULSA,39.0,69.0,7.0,"COUNTRY,ROCK"
5511,5511,EMINEM,SING FOR THE MOMENT,80.33333333333333,14.0,18.0,"ROCK,RAP"
5512,5512,LINKIN PARK,SOMEWHERE I BELONG,55.7,32.0,20.0,"RAP ROCK,ALTERNATIVE ROCK,NU-METAL,ROCK,RAP"
5513,5513,P!NK,FEEL GOOD TIME,82.4,60.0,5.0,"ELECTRONIC,POP,ROCK"
5514,5514,DARRYL WORLEY,HAVE YOU FORGOTTEN?,56.875,22.0,20.0,COUNTRY
5515,5515,STACIE ORRICO,STUCK,80.08333333333333,52.0,11.0,POP
5516,5516,KID ROCK,PICTURE,44.71739130434783,4.0,34.0,"ADULT CONTEMPORARY,BALLAD,POP COUNTRY,POP-ROCK,PRODUCER,SINGER-SONGWRITER,COUNTRY,ROCK"
5517,5517,FOO FIGHTERS,TIMES LIKE THESE,74.70270270270271,65.0,20.0,"ADULT ALTERNATIVE,ALTERNATIVE,ALTERNATIVE ROCK,ROCK"
5518,5518,WHITNEY HOUSTON,TRY IT ON MY OWN,18.973684210526315,84.0,12.0,"POP,SOUL POP,SOUL,R&;B"
5519,5519,KEITH URBAN,RAINING ON SUNDAY,72.0,38.0,19.0,COUNTRY
5520,5520,MARTINA MCBRIDE,CONCRETE ANGEL,44.09090909090909,47.0,19.0,COUNTRY
5521,5521,RICKY MARTIN,TAL VEZ,62.61111111111112,74.0,8.0,"EN ESPA\XC3\XB1OL,ROCK"
5522,5522,AUDIOSLAVE,LIKE A STONE,31.946428571428573,31.0,20.0,"POST-GRUNGE,ALTERNATIVE ROCK,ROCK"
5523,5523,TIM MCGRAW,SHE'S MY KIND OF RAIN,15.487179487179487,27.0,20.0,"COUNTRY,ROCK"
5524,5524,NAS,I CAN,73.66666666666667,12.0,20.0,RAP
5525,5525,KENNY CHESNEY,BIG STAR,63.63636363636363,28.0,20.0,"COUNTRY,ROCK"
5526,5526,COLDPLAY,CLOCKS,32.0,29.0,22.0,"ADULT ALTERNATIVE,ADULT CONTEMPORARY,PIANO,BRITISH ROCK,POP-ROCK,UK,ALTERNATIVE,ALTERNATIVE ROCK,ROCK"
5527,5527,PANJABI MC,BEWARE OF THE BOYS,96.0,33.0,12.0,"REMIX,RAP,POP"
5528,5528,STAIND,PRICE TO PLAY,76.81818181818181,66.0,10.0,"HARD ROCK,ALTERNATIVE ROCK,ROCK"
5529,5529,TYRESE,HOW YOU GONNA ACT LIKE THAT,57.41176470588236,7.0,25.0,"R&;B,RAP"
5530,5530,AALIYAH,MISS YOU,64.45,3.0,30.0,R&;B
5531,5531,LIL' KIM,THE JUMP OFF,62.61111111111112,17.0,20.0,"GANGSTA RAP,HARDCORE HIP-HOP,EAST COAST,HIP-HOP,RAP"
5532,5532,ALAN JACKSON,THAT'D BE ALRIGHT,58.75,29.0,20.0,COUNTRY
5533,5533,LOON,HOW YOU WANT THAT,88.0,88.0,6.0,RAP
5534,5534,VIVIAN GREEN,EMOTIONAL ROLLERCOASTER,72.0,39.0,19.0,R&;B
5535,5535,JAY,EXCUSE ME MISS,41.9,8.0,19.0,RAP
5536,5536,RED HOT CHILI PEPPERS,CAN'T STOP,28.76923076923077,57.0,20.0,ROCK
5537,5537,FREEWAY,FLIPSIDE,71.07692307692308,95.0,3.0,"HIP-HOP,EAST COAST,GANGSTA RAP,HARDCORE HIP-HOP,RAP"
5538,5538,SANTANA,THE GAME OF LOVE,94.0,5.0,37.0,"M\XC3\XA9XICO,ROCK"
5539,5539,PHIL COLLINS,CAN'T STOP LOVING YOU,56.77777777777778,76.0,20.0,ROCK
5540,5540,KILEY DEAN,MAKE ME A SONG,45.2,99.0,2.0,RAP
5541,5541,AVRIL LAVIGNE,I'M WITH YOU,65.1,4.0,27.0,"POP,BALLAD,CANADA,ROCK"
5542,5542,JOE NICHOLS,BROKENHEARTSVILLE,78.6,27.0,20.0,COUNTRY
5543,5543,GODSMACK,STRAIGHT OUT OF LINE,64.68571428571428,73.0,8.0,"HEAVY METAL,NU-METAL,ALTERNATIVE ROCK,ALTERNATIVE METAL,HARD ROCK,ROCK"
5544,5544,FLEETWOOD MAC,PEACEKEEPER,77.75,80.0,11.0,ROCK
5545,5545,AVRIL LAVIGNE,LOSING GRIP,70.84615384615384,64.0,6.0,"ROCK,POP,CANADA"
5546,5546,TALIB KWELI,GET BY,18.625,77.0,10.0,"CONSCIOUS HIP-HOP,EAST COAST,RAP"
5547,5547,HITMAN SAMMY SAM,STEP DADDY,44.15,90.0,3.0,RAP
5548,5548,MADONNA,AMERICAN LIFE,22.38235294117647,37.0,8.0,POP
5549,5549,NELLY,PIMP JUICE,69.65,58.0,7.0,RAP
5550,5550,BOWLING FOR SOUP,GIRL ALL THE BAD GUYS WANT,72.0,64.0,9.0,"POP-PUNK,POP,ROCK"
5551,5551,DMX,X GON' GIVE IT TO YA,41.2,60.0,16.0,"HARDCORE HIP-HOP,GANGSTA RAP,HIP-HOP,EAST COAST,SCREEN,MARVEL,SOUNDTRACK,MEMES,RAP"
5552,5552,JOHN MAYER,YOUR BODY IS A WONDERLAND,87.33333333333333,18.0,29.0,"POP,ROCK"
5553,5553,JENNIFER LOPEZ,ALL I HAVE,94.0,1.0,21.0,"RAP,R&;B"
5554,5554,GARY ALLAN,MAN TO MAN,44.15,25.0,20.0,COUNTRY
5555,5555,T.A.T.U.,ALL THE THINGS SHE SAID,84.52631578947368,20.0,20.0,"\XD0\XA0\XD0\XBE\XD1\X81\XD1\X81\XD0\XB8\XD1\X8F (RUSSIA),POP-ROCK,POP,ROCK"
5556,5556,JA RULE,MESMERIZE,85.0,2.0,20.0,"R&;B,POP,RAP"
5557,5557,"MISSY ""MISDEMEANOR"" ELLIOTT",GOSSIP FOLKS,96.0,8.0,20.0,"HIP-HOP,RAP"
5558,5558,QUEENS OF THE STONE AGE,NO ONE KNOWS,71.5,51.0,20.0,"STONER ROCK,ALTERNATIVE ROCK,HARD ROCK,ROCK"
5559,5559,SEETHER,FINE AGAIN,94.5,61.0,20.0,ROCK
5560,5560,REINA,NO ONE'S GONNA CHANGE YOU,53.035714285714285,96.0,5.0,POP
5561,5561,CELINE DION,I DROVE ALL NIGHT,90.625,45.0,13.0,ROCK
5562,5562,JUSTIN TIMBERLAKE,CRY ME A RIVER,52.13333333333333,3.0,20.0,"R&;B,POP"
5563,5563,R. KELLY,SOLDIER'S HEART,24.74137931034483,80.0,3.0,POP
5564,5564,SIMPLE PLAN,I'D DO ANYTHING,69.7,51.0,12.0,"POP-PUNK,ROCK"
5565,5565,NO DOUBT,RUNNING,56.3,62.0,6.0,"POP,ELECTRONIC ROCK,ELECTRONIC,ROCK"
5566,5566,NORAH JONES,DON'T KNOW WHY,31.8,30.0,31.0,"BALLAD,COVER,PIANO,ADULT ALTERNATIVE,ADULT CONTEMPORARY,SOUL JAZZ,JAZZ FUSION,POP-ROCK,ROCK,POP,JAZZ,COUNTRY"
5567,5567,FIELD MOB,SICK OF BEING LONELY,94.16666666666669,18.0,20.0,RAP
5568,5568,"B2K, P. DIDDY","BUMP, BUMP, BUMP",89.15384615384616,1.0,22.0,"BOY BAND,HIP-HOP,POP,R&;B,RAP"
5569,5569,JC CHASEZ,BLOWIN' ME UP,80.2,35.0,17.0,RAP
5570,5570,SALIVA,ALWAYS,67.05,51.0,20.0,ROCK
5571,5571,SIXPENCE NONE THE RICHER,DON'T DREAM IT'S OVER,74.35714285714286,78.0,6.0,"ADULT CONTEMPORARY,ADULT ALTERNATIVE,COVER,POP-ROCK,ROCK,POP"
5572,5572,2PAC,THUGZ MANSION,70.35,19.0,20.0,"REMIX,R&;B,SOUL,RAP"
5573,5573,BLAKE SHELTON,THE BABY,60.333333333333336,28.0,20.0,"COUNTRY,ROCK"
5574,5574,MARQUES HOUSTON,THAT GIRL,19.96,63.0,7.0,POP
5575,5575,NIVEA,LAUNDROMAT,38.64705882352941,58.0,9.0,RAP
5576,5576,AARON LINES,YOU CAN'T HIDE BEAUTIFUL,70.53333333333333,38.0,17.0,COUNTRY
5577,5577,CHOPPA,CHOPPA STYLE,87.0,94.0,6.0,RAP
5578,5578,50 CENT,WANKSTA,71.2,13.0,20.0,"EAST COAST,SHADYXV,RAP"
5579,5579,NIVEA,DON'T MESS WITH MY MAN,61.04761904761905,8.0,36.0,R&;B
5580,5580,CHEVELLE,THE RED,35.82142857142857,56.0,20.0,"ALTERNATIVE METAL,HARD ROCK,ROCK"
5581,5581,TOBY KEITH,ROCK YOU BABY,67.2,66.0,5.0,"COUNTRY,ROCK"
5582,5582,TRINA,B R RIGHT,62.11111111111112,83.0,14.0,RAP
5583,5583,KILLER MIKE,A.D.I.D.A.S.,51.75,60.0,9.0,RAP
5584,5584,MARK WILLS,19 SOMETHIN',89.0,23.0,20.0,COUNTRY
5585,5585,FAT JOE,ALL I NEED,50.5625,86.0,8.0,RAP
5586,5586,DIXIE CHICKS,TRAVELIN' SOLDIER,72.0,25.0,10.0,COUNTRY
5587,5587,SHANIA TWAIN,UP!,96.0,63.0,10.0,"POP,COUNTRY,ROCK"
5588,5588,KELLY ROWLAND,CAN'T NOBODY,11.90625,97.0,5.0,"R&;B,ROCK"
5589,5589,JAY,'03 BONNIE & CLYDE,28.157894736842103,4.0,23.0,"WEST COAST,R&;B,RAP"
5590,5590,EMERSON DRIVE,FALL INTO ME,86.0,34.0,20.0,COUNTRY
5591,5591,BOOMKAT,THE WRECKONING,20.953488372093023,88.0,2.0,POP
5592,5592,P!NK,FAMILY PORTRAIT,92.44444444444444,20.0,20.0,"R&;B,POP"
5593,5593,BABY,DO THAT...,60.9,33.0,20.0,RAP
5594,5594,DRU HILL,I SHOULD BE...,42.69230769230769,25.0,17.0,POP
5595,5595,NELLY,AIR FORCE ONES,42.45454545454545,3.0,20.0,"CRUNK,HIP-HOP,RAP"
5596,5596,NO DOUBT,UNDERNEATH IT ALL,85.6,3.0,30.0,"JAMAICA,SKA,REGGAE,POP,ALTERNATIVE ROCK,ROCK"
5597,5597,TERRI CLARK,I JUST WANNA BE MAD,68.22222222222223,27.0,20.0,POP
5598,5598,BUSTA RHYMES,MAKE IT CLAP,75.8,46.0,20.0,RAP
5599,5599,JENNIFER HANSON,BEAUTIFUL GOODBYE,32.46153846153846,76.0,10.0,POP
5600,5600,TRACE ADKINS,CHROME,30.789473684210527,74.0,4.0,COUNTRY
5601,5601,WHITNEY HOUSTON,ONE OF THOSE DAYS,19.74074074074074,72.0,19.0,"ROCK,POP,SOUL POP,SOUL,R&;B"
5602,5602,CLIPSE,"MA, I DON'T LOVE HER",27.15,86.0,6.0,"GANGSTA RAP,EAST COAST,HIP-HOP,RAP"
5603,5603,BRAD PAISLEY,I WISH YOU'D STAY,98.0,57.0,10.0,"COUNTRY,ROCK"
5604,5604,PUDDLE OF MUDD,SHE HATES ME,100.0,13.0,23.0,"POST-GRUNGE,ROCK"
5605,5605,FOO FIGHTERS,ALL MY LIFE,57.10526315789474,43.0,20.0,ROCK
5606,5606,UNCLE KRACKER,IN A LITTLE WHILE,22.97959183673469,59.0,20.0,POP
5607,5607,LASGO,SOMETHING,38.25,35.0,20.0,"TRANCE,EURODANCE,ELECTRONIC,POP"
5608,5608,NAS,MADE YOU LOOK,56.5,32.0,13.0,"PRODUCER,RAP"
5609,5609,EVE,SATISFACTION,61.80769230769231,27.0,16.0,RAP
5610,5610,STONE SOUR,BOTHER,91.0,56.0,20.0,"ACOUSTIC,ROCK"
5611,5611,THE ROOTS,BREAK YOU OFF,87.0,,,"NEO SOUL,SOUL,R&;B,RAP"
5612,5612,AMERIE,TALKIN' TO ME,35.80952380952381,51.0,15.0,R&;B
5613,5613,EMINEM,LOSE YOURSELF,46.73913043478261,1.0,23.0,"RAP ROCK,HIP-HOP,SCREEN,SOUNDTRACK,SHADYXV,RAP"
5614,5614,MARIAH CAREY,THROUGH THE RAIN,49.04761904761905,81.0,9.0,"R&;B,POP"
5615,5615,KENNY CHESNEY,A LOT OF THINGS DIFFERENT,57.75,55.0,15.0,"COUNTRY,ROCK"
5616,5616,FREEWAY,WHAT WE DO,98.0,97.0,2.0,"GANGSTA RAP,HARDCORE HIP-HOP,HIP-HOP,EAST COAST,RAP"
5617,5617,LUTHER VANDROSS,I'D RATHER,74.66666666666667,83.0,20.0,R&;B
5618,5618,MUSIQ,DONTCHANGE,91.33333333333331,17.0,26.0,"SOUL,NEO SOUL,SOUL POP,R&;B"
5619,5619,MATCHBOX TWENTY,DISEASE,66.4,29.0,20.0,"ROCK,ALTERNATIVE ROCK,POP-ROCK"
5620,5620,NIRVANA,YOU KNOW YOU'RE RIGHT,99.0,45.0,20.0,"GRUNGE,ROCK"
5621,5621,SHANIA TWAIN,I'M GONNA GETCHA GOOD!,41.5,34.0,20.0,"POP,COUNTRY,ROCK"
5622,5622,AUDIOSLAVE,COCHISE,44.359375,69.0,15.0,"HARD ROCK,POST-GRUNGE,ALTERNATIVE ROCK,ROCK"
5623,5623,HEATHER HEADLEY,HE IS,15.68421052631579,90.0,13.0,RAP
5624,5624,FAITH HILL,CRY,72.0,33.0,26.0,"COUNTRY,ROCK"
5625,5625,TIM MCGRAW,RED RAG TOP,56.75,40.0,20.0,"ROCK,COUNTRY"
5626,5626,LONESTAR,UNUSUALLY UNUSUAL,39.73076923076923,66.0,5.0,COUNTRY
5627,5627,ANGIE MARTINEZ,TAKE YOU HOME,91.25,85.0,5.0,RAP
5628,5628,GEORGE STRAIT,SHE'LL LEAVE YOU WITH A SMILE,40.1,23.0,20.0,"COUNTRY,ROCK"
5629,5629,RASCAL FLATTS,THESE DAYS,61.0,23.0,20.0,COUNTRY
5630,5630,TOBY KEITH,WHO'S YOUR DADDY?,95.0,22.0,20.0,"COUNTRY,ROCK"
5631,5631,LIFEHOUSE,SPIN,76.78571428571429,71.0,14.0,ROCK
5632,5632,TRICK DADDY,THUG HOLIDAY,69.85,87.0,9.0,RAP
5633,5633,DISTURBED,PRAYER,94.25,58.0,20.0,"ALTERNATIVE METAL,HEAVY METAL,ROCK"
5634,5634,KELLY ROWLAND,STOLE,55.35,27.0,20.0,"R&;B,ROCK"
5635,5635,BENZINO,ROCK THE PARTY,62.0,82.0,18.0,RAP
5636,5636,RED HOT CHILI PEPPERS,THE ZEPHYR SONG,65.0,49.0,14.0,ROCK
5637,5637,MONTGOMERY GENTRY,MY TOWN,50.0,40.0,20.0,COUNTRY
5638,5638,TONI BRAXTON,HIT THE FREEWAY,68.44,86.0,14.0,"R&;B,RAP"
5639,5639,CLIPSE,WHEN THE LAST TIME,29.55555555555556,19.0,21.0,RAP
5640,5640,KELLY CLARKSON,A MOMENT LIKE THIS,89.0,1.0,20.0,"AMERICAN IDOL,BALLAD,POP"
5641,5641,CHRISTINA AGUILERA,DIRRTY,89.75,48.0,20.0,"R&;B,POP"
5642,5642,KYLIE MINOGUE,COME INTO MY WORLD,75.65,91.0,8.0,"DISCO,DANCE-POP,POP"
5643,5643,ERICK SERMON,REACT,75.0,36.0,16.0,RAP
5644,5644,CREED,ONE LAST BREATH,80.6875,6.0,34.0,ROCK
5645,5645,SEAN PAUL,GIMME THE LIGHT,20.73333333333333,7.0,39.0,"JAMAICA,DANCEHALL,RAP"
5646,5646,NELLY,DILEMMA,27.151515151515152,1.0,29.0,"NEO SOUL,SOUL,HIP-HOP,POP,R&;B,RAP"
5647,5647,AVRIL LAVIGNE,SK8ER BOI,100.0,10.0,20.0,"POP-ROCK,ROCK,MEMES,CANADA,POP"
5648,5648,JA RULE,THUG LOVIN',75.0,42.0,10.0,RAP
5649,5649,TLC,GIRL TALK,64.25,28.0,14.0,"POP,R&;B,RAP"
5650,5650,LL COOL J,LUV U BETTER,85.0,4.0,22.0,"R&;B,RAP"
5651,5651,CAM'RON,HEY MA,99.0,3.0,21.0,"HIP-HOP,RAP"
5652,5652,JUSTIN TIMBERLAKE,LIKE I LOVE YOU,77.9090909090909,11.0,20.0,"RAP,R&;B,POP"
5653,5653,MICHELLE BRANCH,GOODBYE TO YOU,66.0,21.0,20.0,"POP-ROCK,POP"
5654,5654,SNOOP DOGG,FROM THA CHUUUCH TO DA PALACE,46.55555555555556,77.0,10.0,RAP
5655,5655,ISYSS,SINGLE FOR THE REST OF MY LIFE,41.6,71.0,12.0,R&;B
5656,5656,AALIYAH,I CARE 4 U,68.9,16.0,20.0,R&;B
5657,5657,OUR LADY PEACE,SOMEWHERE OUT THERE,55.61904761904762,44.0,20.0,POP
5658,5658,O,THESE ARE THE DAYS,61.6,64.0,5.0,"POP-ROCK,BALLAD,POP,ROCK"
5659,5659,"BROOKS, DUNN",EVERY RIVER,22.103448275862068,75.0,5.0,COUNTRY
5660,5660,AVRIL LAVIGNE,COMPLICATED,67.83333333333333,2.0,31.0,"CANADA,POP,ROCK,POP-ROCK"
5661,5661,KEITH URBAN,SOMEBODY LIKE YOU,57.3,23.0,20.0,COUNTRY
5662,5662,SYSTEM OF A DOWN,AERIALS,90.0,55.0,20.0,"NU-METAL,EXPERIMENTAL ROCK,HEAVY METAL,METAL,ALTERNATIVE ROCK,ROCK"
5663,5663,ALAN JACKSON,WORK IN PROGRESS,67.77777777777777,35.0,19.0,COUNTRY
5664,5664,NAPPY ROOTS,PO' FOLKS,83.42857142857143,21.0,23.0,RAP
5665,5665,DIAMOND RIO,BEAUTIFUL MESS,29.466666666666665,28.0,20.0,COUNTRY
5666,5666,WC,THE STREETS,58.68421052631579,81.0,13.0,"WEST COAST,RAP"
5667,5667,VANESSA CARLTON,ORDINARY DAY,38.2,30.0,18.0,ROCK
5668,5668,MARTINA MCBRIDE,WHERE WOULD YOU BE,96.0,45.0,16.0,POP
5669,5669,DANIEL BEDINGFIELD,GOTTA GET THRU THIS,26.48275862068965,10.0,21.0,POP
5670,5670,GINUWINE,STINGY,12.826086956521738,33.0,20.0,R&;B
5671,5671,EMINEM,CLEANIN' OUT MY CLOSET,39.80769230769231,4.0,20.0,"HORRORCORE,SHADYXV,RAP"
5672,5672,FABOLOUS,TRADE IT ALL,93.0,20.0,18.0,RAP
5673,5673,EVE,GANGSTA LOVIN',64.0,2.0,22.0,RAP
5674,5674,VANESSA CARLTON,A THOUSAND MILES,59.61538461538461,5.0,41.0,"SINGER-SONGWRITER,POP,ROCK"
5675,5675,OAKENFOLD,STARRY EYED SURPRISE,70.0,41.0,8.0,POP
5676,5676,REBECCA LYNN HOWARD,FORGIVE,89.9090909090909,71.0,5.0,POP
5677,5677,PEARL JAM,I AM MINE,65.0,43.0,8.0,ROCK
5678,5678,FAT JOE,CRUSH TONIGHT,78.45454545454545,77.0,7.0,RAP
