,Artist,Name,Genre,Weekly_rank_avg,Peak_Position,Weeks_on_Chart,grammy_win
167,"LIL PEEP, ILOVEMAKONNEN",I'VE BEEN WAITING,"HIP-HOP,ALTERNATIVE,ALTERNATIVE ROCK,EMO RAP,EMO,RAP",0.649329846355018,0.6224489795918366,0.0823529411764705,0.0
168,"ANUEL AA, KAROL G",SECRETO,"PUERTO RICO,POP,REGGAETON,EN ESPA\XC3\XB1OL,LATIN MUSIC,LATIN URBAN",0.2604296066252587,0.6836734693877551,0.1058823529411764,0.0
169,SKI MASK THE SLUMP GOD,FAUCET FAILURE,"HIP-HOP,AFRO TRAP,TRAP,RAP",0.1314239705544053,0.8775510204081631,0.1058823529411764,0.0
170,5 SECONDS OF SUMMER,YOUNGBLOOD,"NEW WAVE,POP,SYNTH-POP,ELECTRO-POP,ALTERNATIVE POP,AUSTRALIA,POP-ROCK,ROCK",0.9656832298136646,0.0612244897959183,0.5411764705882353,0.0
171,SCHOOLBOY Q,FLOATING,"RAP,GANGSTA RAP,HIP-HOP,TRAP,WEST COAST",0.825022182786158,0.5959183673469387,0.1411764705882353,0.0
172,SCHOOLBOY Q + TRAVIS SCOTT,CHOPSTIX,"RAP,HIP-HOP,WEST COAST,TRAP",0.1505866114561767,0.4938775510204081,0.1647058823529411,0.0
173,"MARSHMELLO, TYGA, CHRIS BROWN",LIGHT IT UP,"R&;B,WEST COAST,ELECTRO HOUSE,ELECTRO,ELECTRONIC,RAP",0.9299265951439863,0.3061224489795918,0.2235294117647059,0.0
174,SCHOOLBOY Q,NUMB NUMB JUICE,"RAP,GANGSTA RAP,HIP-HOP,TRAP,WEST COAST",0.8732919254658386,0.5510204081632653,0.0,0.0
175,P!NK,LOVE ME ANYWAY,POP,0.3685714285714286,0.4448979591836733,0.1458823529411764,0.0
176,BLACKPINK,KILL THIS LOVE,"TRAP,DANCE,RAP,GIRL GROUP,POP,KOREAN,K-POP (\XEC\XBC\X80\XEC\X9D\XB4\XED\X8C\X9D)",0.7587673196368849,0.4081632653061224,0.0235294117647058,0.0
177,POST MALONE,BETTER NOW,"R&;B,POP",0.6509970578620464,0.0204081632653061,0.5882352941176471,0.0
178,IMAGINE DRAGONS,BAD LIAR,"ROCK,ADULT ALTERNATIVE,BALLAD,ALTERNATIVE ROCK,ALTERNATIVE,POP-ROCK,INDIE ROCK,ALTERNATIVE POP,INDIE POP,POP",0.831055900621118,0.5612244897959183,0.0823529411764705,0.0
179,FRENCH MONTANA,SLIDE,"TRAP,HIP-HOP,EAST COAST,WEST COAST,RAP",0.1236024844720496,0.5469387755102041,0.1576470588235294,0.0
180,"KHALID, KANE BROWN",SATURDAY NIGHTS,"REMIX,COUNTRY,R&;B,POP",0.0736231884057971,0.5714285714285714,0.1176470588235294,0.0
181,LIL BABY,PURE COCAINE,"MOTOWN,TRAP,RAP",0.8627329192546584,0.4591836734693877,0.1647058823529411,0.0
182,SCOTTY MCCREERY,THIS IS IT,COUNTRY,0.6527260179434093,0.4183673469387755,0.2117647058823529,0.0
183,BILLIE EILISH,MY STRANGE ADDICTION,"ALTERNATIVE POP,ALTERNATIVE,POP",0.1741020793950851,0.4285714285714285,0.0235294117647058,0.0
184,ALEC BENJAMIN,LET ME DOWN SLOWLY,"POP,REMIX",0.7782608695652175,0.7959183673469387,0.0823529411764705,0.0
185,BILLIE EILISH,XANNY,"INDIE,ALTERNATIVE,ALTERNATIVE POP,ART ROCK,GLAM ROCK,INDIE POP,POP",0.6063700707785642,0.346938775510204,0.0235294117647058,0.0
186,MICHAEL RAY,ONE THAT GOT AWAY,COUNTRY,0.4720496894409938,0.673469387755102,0.0823529411764705,0.0
187,BAD BUNNY,MIA,"LATIN URBAN,REGGAETON,POP,PUERTO RICO,CANADA,TRAP,R&;B,RAP,LATIN MUSIC,LATIN TRAP,EN ESPA\XC3\XB1OL",0.8020186335403727,0.0408163265306122,0.2941176470588235,0.0
188,DAN + SHAY,TEQUILA,COUNTRY,0.1350601295097132,0.2040816326530612,0.5647058823529412,1.0
189,CARDI B,MONEY,"HIP-HOP,TRAP,RAP",0.760477280156914,0.1224489795918367,0.2823529411764706,0.0
190,FIVE FINGER DEATH PUNCH,BLUE ON BLACK,ROCK,0.5823913043478262,0.5755102040816327,0.068235294117647,0.0
191,NIPSEY HUSSLE,DOUBLE UP,"WEST COAST,RAP",0.7653554175293306,0.6530612244897959,0.0117647058823529,0.0
192,FLETCHER,UNDRUNK,POP,0.4720496894409938,0.6122448979591836,0.0470588235294117,0.0
193,NIPSEY HUSSLE,LAST TIME THAT I CHECC'D,"WEST COAST,RAP",0.8247204968944101,0.7653061224489796,0.0117647058823529,0.0
194,RILEY GREEN,THERE WAS THIS GIRL,COUNTRY,0.8627329192546584,0.7040816326530611,0.0705882352941176,0.0
195,KHALID,MY BAD,R&;B,0.7571428571428572,0.5510204081632653,0.0117647058823529,0.0
196,"ARIANA GRANDE, VICTORIA MONET",MONOPOLY,"R&;B,POP",0.5867908902691512,0.693877551020408,0.0,0.0
197,"KHALID, SAFE",DON'T PRETEND,"R&;B,POP",0.3347826086956522,0.5367346938775509,0.1764705882352941,0.0
198,KHALID,BAD LUCK,POP,0.8796273291925466,0.610204081632653,0.068235294117647,0.0
199,BILLIE EILISH,ALL THE GOOD GIRLS GO TO HELL,"ALTERNATIVE POP,ALTERNATIVE,TRIP-HOP,SOUL POP,ELECTRO-POP,ELECTRONIC,POP",0.7677018633540373,0.4591836734693877,0.0,0.0
200,KHALID,RIGHT BACK,POP,0.2191614906832298,0.4571428571428571,0.1905882352941176,0.0
201,AVENTURA,INMORTAL,"DOMINICAN REPUBLIC,LATIN MUSIC,EN ESPA\XC3\XB1OL,BACHATA,POP",0.0808865047995483,0.4734693877551019,0.1294117647058823,0.0
202,NIPSEY HUSSLE,DEDICATION,"WEST COAST,RAP",0.5823913043478262,0.9387755102040816,0.0,0.0
203,NIPSEY HUSSLE,VICTORY LAP,"WEST COAST,RAP",0.5533540372670808,0.4530612244897958,0.0776470588235294,0.0
204,KODAK BLACK,ZEZE,"EAST COAST,MOTOWN,MEMES,TRAP,RAP",0.9366459627329192,0.010204081632653,0.2705882352941177,0.0
205,BILLIE EILISH,I LOVE YOU,"INDIE POP,ALTERNATIVE,ALTERNATIVE POP,R&;B,FOLK,INDIE,BALLAD,ACOUSTIC,POP",0.9718426501035196,0.2428571428571428,0.228235294117647,0.0
206,BILLIE EILISH,ILOMILO,"CHILLHOP,INDIE POP,ALTERNATIVE POP,DANCE-POP,POP",0.7571428571428572,0.4816326530612244,0.0823529411764705,0.0
207,BILLIE EILISH,LISTEN BEFORE I GO,"SOUL POP,BALLAD,BEDROOM POP,ALTERNATIVE,ALTERNATIVE POP,POP",0.9683229813664598,0.2959183673469387,0.188235294117647,0.0
208,BILLIE EILISH,8,"ALTERNATIVE,YOUTUBE,SINGER-SONGWRITER,ALTERNATIVE POP,POP",0.4676501035196688,0.4857142857142856,0.1458823529411764,0.0
209,CITY GIRLS,TWERK,"EAST COAST,MOTOWN,TRAP,RAP",0.9524844720496894,0.2857142857142857,0.1294117647058823,0.0
210,"BILLIE EILISH, KHALID",LOVELY,"POP,SOUL,BALLAD,ALTERNATIVE",0.067287784679089,0.6428571428571428,0.2352941176470588,0.0
211,"BENNY BLANCO, TAINY, SELENA GOMEZ, J BALVIN",I CAN'T GET ENOUGH,"COLOMBIA,ELECTRONIC POP,ELECTRO,ELECTRO-POP,ELECTRONIC,REGGAETON,EN ESPA\XC3\XB1OL,LATIN URBAN,LATIN MUSIC,LATIN POP,POP",0.6251552795031057,0.6632653061224489,0.0352941176470588,0.0
212,CHRIS STAPLETON,MILLIONAIRE,COUNTRY,0.9062888198757764,0.4693877551020408,0.1764705882352941,0.0
213,JASON ALDEAN,GIRL LIKE YOU,COUNTRY,0.2147619047619047,0.4591836734693877,0.1999999999999999,0.0
214,"CARDI B, BAD BUNNY, J BALVIN",I LIKE IT,"TRAP,LATIN MUSIC,EN ESPA\XC3\XB1OL,LATIN TRAP,RAP",0.7314995563442769,0.0,0.5764705882352941,0.0
215,JUICE WRLD,LUCID DREAMS,"HIP-HOP,EMO,MEMES,ALTERNATIVE POP,CLOUD RAP,EMO RAP,TRAP,RAP",0.4555512422360248,0.010204081632653,0.5176470588235293,0.0
216,DJ SNAKE,TAKI TAKI,"RAP,FRENCH POP,FRANCE,LATIN URBAN,REGGAETON,EN ESPA\XC3\XB1OL,LATIN MUSIC,POP",0.4614906832298137,0.1020408163265306,0.2823529411764706,0.0
217,JAKE OWEN,DOWN TO THE HONKYTONK,COUNTRY,0.7014680971202711,0.6530612244897959,0.1294117647058823,0.0
218,NAV,PRICE ON MY HEAD,"CLOUD RAP,TRAP,R&;B,CANADA,RAP",0.9429813664596272,0.310204081632653,0.2141176470588235,0.0
219,LOGIC,CONFESSIONS OF A DANGEROUS MIND,"HIP-HOP,BOOM BAP,DMV,EAST COAST,RAP",0.3939130434782609,0.4836734693877551,0.0494117647058823,0.0
220,JORDAN DAVIS,TAKE IT FROM ME,COUNTRY,0.6198757763975156,0.4591836734693877,0.1294117647058823,0.0
221,RICH THE KID,SPLASHIN,RAP,0.8099378881987578,0.8061224489795917,0.0352941176470588,0.0
222,LIL SKIES,I,"TRAP,CLOUD RAP,RAP",0.7417104634495939,0.3877551020408162,0.0235294117647058,0.0
223,JUICE WRLD,HEAR ME CALLING,"CLOUD RAP,TRAP,DANCEHALL,AFROBEATS,RAP",0.5760559006211181,0.3775510204081632,0.0235294117647058,0.0
224,CHRIS BROWN,UNDECIDED,"TROPICAL HOUSE,POP,R&;B",0.4826086956521739,0.346938775510204,0.1176470588235294,0.0
225,KODAK BLACK,CALLING MY SPIRIT,"TRAP,HIP-HOP,R&;B,RAP",0.2436888093483524,0.4591836734693877,0.1764705882352941,0.0
226,BEBE REXHA,LAST HURRAH,"UK,POP",0.3677267080745341,0.4346938775510203,0.1152941176470588,0.0
227,JUICE WRLD,EMPTY,"EMO RAP,TRAP,RAP",0.7732592350441321,0.4081632653061224,0.0117647058823529,0.0
228,CARRIE UNDERWOOD,LOVE WINS,COUNTRY,0.2191363501922508,0.836734693877551,0.0941176470588235,0.0
229,IGGY AZALEA,SALLY WALKER,"DANCE,HIP-HOP,AUSSIE HIP-HOP,AUSTRALIA,TRAP,RAP",0.7547964113181505,0.4816326530612245,0.0823529411764706,0.0
230,"ANUEL AA, ROMEO SANTOS",ELLA QUIERE BEBER,"PUERTO RICO,DANCEHALL,LATIN URBAN,LATIN TRAP,LATIN POP,LATIN MUSIC,EN ESPA\XC3\XB1OL,POP",0.648913043478261,0.6122448979591836,0.2117647058823529,0.0
231,JUICE WRLD,FAST,"CLOUD RAP,EMO RAP,TRAP,RAP",0.1044042913608131,0.4693877551020408,0.0,0.0
232,JOJI,SLOW DANCING IN THE DARK,"SOUL,SOUL POP,LO-FI,BALLAD,POP,R&;B",0.4995031055900621,0.4061224489795919,0.0870588235294117,0.0
233,"GUCCI MANE, BRUNO MARS, KODAK BLACK",WAKE UP IN THE SKY,"ISLAND MUSIC,R&;B,TRAP,POP,RAP",0.5829192546583851,0.1020408163265306,0.2823529411764706,0.0
234,JUICE WRLD,MAZE,"EMO RAP,TRAP,RAP",0.705667701863354,0.2673469387755102,0.268235294117647,0.0
235,LUKE BRYAN,WHAT MAKES YOU COUNTRY,COUNTRY,0.4588509316770186,0.5408163265306122,0.1058823529411764,0.0
236,JUICE WRLD,FLAWS AND SINS,"EMO RAP,TRAP,RAP",0.6726708074534162,0.4306122448979591,0.0941176470588235,0.0
237,KEHLANI,NIGHTS LIKE THIS,"WEST COAST,R&;B",0.7586512866015972,0.673469387755102,0.0823529411764705,0.0
238,LADY GAGA,ALWAYS REMEMBER US THIS WAY,"TV,MUSICALS,SOUNDTRACK,POP",0.4496894409937888,0.4081632653061224,0.0823529411764705,0.0
239,FLIPP DINERO,LEAVE ME ALONE,RAP,0.2925465838509317,0.1938775510204081,0.2705882352941177,0.0
240,SHECK WES,MO BAMBA,"HIP-HOP,NBA,EAST COAST,MEMES,BASKETBALL,TRAP,RAP",0.2568470866607513,0.0510204081632653,0.3058823529411765,0.0
241,MIDLAND,BURN OUT,COUNTRY,0.48472049689441,0.6326530612244897,0.0823529411764705,0.0
242,OFFSET,RED ROOM,"TRAP,MOTOWN,RAP",0.9577639751552796,0.4897959183673468,0.0117647058823529,0.0
243,2 CHAINZ,WHIP,RAP,0.7113871635610767,0.3959183673469387,0.2352941176470588,0.0
244,ARIANA GRANDE,NEEDY,"R&;B,POP",0.494223602484472,0.1326530612244897,0.0235294117647058,0.0
245,2 CHAINZ,MOMMA I HIT A LICK,"WEST COAST,RAP",0.9064773735581187,0.3428571428571428,0.2258823529411765,0.0
246,PARDISON FONTAINE,BACKIN' IT UP,RAP,0.7104609349460609,0.3979591836734693,0.2117647058823529,0.0
247,OFFSET,LEGACY,"MOTOWN,RAP",0.3117447769621683,0.3530612244897959,0.1623529411764706,0.0
248,LADY GAGA,I'LL NEVER LOVE AGAIN,"MUSICALS,SOUNDTRACK,POP",0.7940993788819877,0.3571428571428571,0.0588235294117647,0.0
249,OFFSET,HOW DID I GET HERE,"EAST COAST,MOTOWN,RAP",0.7888198757763976,0.5265306122448978,0.0611764705882352,0.0
250,ARIANA GRANDE,NASA,"TRAP,R&;B,POP",0.67597049689441,0.1632653061224489,0.0117647058823529,0.0
251,GUNNA,OUTSTANDING,"TRAP,RAP",0.2143317230273752,0.3693877551020407,0.2188235294117647,0.0
252,LIL PUMP,BE LIKE ME,"TRAP,RAP",0.7888198757763976,0.5265306122448979,0.0611764705882352,0.0
253,GUNNA,3 HEADED SNAKE,"TRAP,RAP",0.5698352687010533,0.4877551020408163,0.0941176470588235,0.0
254,GUNNA,WIT IT,"CLOUD RAP,TRAP,RAP",0.6425776397515529,0.3285714285714285,0.1411764705882353,0.0
255,THE CHAINSMOKERS,THIS FEELING,"EDM,BASS MUSIC,ELECTRO,ELECTRO-POP,FUTURE BASS,ELECTRONIC,DANCE,POP",0.4614906832298137,0.5,0.2117647058823529,0.0
256,GUNNA,ONE CALL,"CLOUD RAP,TRAP,RAP",0.7983732623484177,0.5612244897959183,0.0,0.0
257,MARK RONSON,NOTHING BREAKS LIKE A HEART,"NU DISCO,ADULT CONTEMPORARY,DANCE-POP,POP,POP COUNTRY,DISCO",0.8204968944099379,0.4285714285714285,0.1294117647058823,0.0
258,ARIANA GRANDE,IMAGINE,"BALLAD,TRAP,NEO SOUL,ALTERNATIVE R&;B,R&;B,POP",0.15527950310559,0.2040816326530612,0.0705882352941176,0.0
259,OFFSET,LICK,"MOTOWN,RAP",0.7149068322981367,0.4693877551020408,0.2235294117647058,0.0
260,ARIANA GRANDE,BAD IDEA,"TRAP,ALTERNATIVE R&;B,R&;B",0.8160093167701864,0.2653061224489795,0.0117647058823529,0.0
261,GUNNA,SPEED IT UP,"TRAP,RAP",0.8429347826086957,0.3999999999999999,0.1552941176470588,0.0
262,ARIANA GRANDE,BLOODLINE,"DANCEHALL,REGGAE,R&;B,POP",0.5354037267080746,0.2142857142857142,0.0117647058823529,0.0
263,JOHN MAYER,I GUESS I JUST FEEL LIKE,COUNTRY,0.9542443064182198,0.4326530612244897,0.1152941176470588,0.0
264,ARIANA GRANDE,FAKE SMILE,"NEO SOUL,TRAP,R&;B,POP",0.4070062111801243,0.2551020408163265,0.0,0.0
265,"GESAFFELSTEIN, THE WEEKND",LOST IN THE FIRE,"ELECTRONIC,BEEF,FRANCE,CANADA,ELECTRO-POP,POP,R&;B",0.6428571428571429,0.2653061224489795,0.0470588235294117,0.0
266,ARIANA GRANDE,GHOSTIN,"DREAM-POP,BALLAD,R&;B,POP",0.6425776397515529,0.2448979591836734,0.0,0.0
267,THOMAS RHETT,SIXTEEN,COUNTRY,0.6515527950310559,0.4183673469387755,0.1529411764705882,0.0
268,ARIANA GRANDE,IN MY HEAD,"ALTERNATIVE R&;B,TRAP,R&;B,POP",0.1106970324361629,0.3775510204081632,0.0,0.0
269,LOUD LUXURY,BODY,"CANADA,POP",0.6647515527950311,0.8061224489795917,0.0705882352941176,0.0
270,"ZEDD, KATY PERRY",365,"WEST COAST,DANCE-POP,ELECTRO,ELECTRO-POP,ELECTRONIC,DANCE,POP",0.6468599033816426,0.3285714285714284,0.1411764705882353,0.0
271,TRAVIS SCOTT,YOSEMITE,"ATLANTA,CANADA,MEMES,TRAP,RAP",0.7403726708074534,0.2448979591836734,0.188235294117647,0.0
272,ARIANA GRANDE,MAKE UP,"R&;B,POP",0.8540937323546021,0.4795918367346938,0.0,0.0
273,DUSTIN LYNCH,GOOD GIRL,"POP,COUNTRY",0.7342650103519669,0.4387755102040815,0.1529411764705882,0.0
274,"XXXTENTACION, LIL PUMP",ARMS AROUND YOU,"POP,DANCEHALL,EAST COAST,DANCE,LATIN MUSIC,EN ESPA\XC3\XB1OL,RAP",0.5982298136645964,0.2755102040816326,0.1764705882352941,0.0
275,A BOOGIE WIT DA HOODIE,STARTENDER,"MOTOWN,TRAP,RAP",0.1372270086155079,0.5918367346938775,0.0823529411764705,0.0
276,LIL WAYNE,UPROAR,RAP,0.738664596273292,0.0612244897959183,0.2117647058823529,0.0
277,DIERKS BENTLEY,BURNING MAN,COUNTRY,0.2005952380952381,0.4489795918367346,0.1764705882352941,0.0
278,JACQUEES,YOU,RAP,0.8547080745341615,0.5816326530612245,0.1176470588235294,0.0
279,ZARA LARSSON,RUIN MY LIFE,"SCANDINAVIA,SCANDIPOP,SYNTH-POP,R&;B,POP",0.7993788819875777,0.7653061224489796,0.0588235294117647,0.0
280,"TORY LANEZ, RICH THE KID",TALK TO ME,"INSTRUMENTAL HIP-HOP,TRIP-HOP,DANCEHALL,TRAP,CANADA,R&;B,RAP",0.7663819875776398,0.4285714285714285,0.1647058823529411,0.0
281,KACEY MUSGRAVES,RAINBOW,COUNTRY,0.7677018633540373,0.4714285714285713,0.0964705882352941,0.0
282,MARSHMELLO,ALONE,"ELECTRONIC TRAP,ELECTRONIC,POP",0.5958780350084698,0.2755102040816326,0.1058823529411764,0.0
283,ARIANA GRANDE,BREATHIN,"DANCE-POP,ELECTRO-POP,R&;B,POP",0.3675155279503106,0.1122448979591836,0.2705882352941177,0.0
284,ELLA MAI,TRIP,"UK,R&;B",0.6395859213250518,0.1020408163265306,0.2941176470588235,0.0
285,"KHALID, NORMANI",LOVE LIES,"SOUNDTRACK,R&;B",0.6863354037267081,0.0816326530612244,0.5764705882352941,0.0
286,BAZZI,BEAUTIFUL,"REMIX,BALLAD,R&;B,POP",0.9384057971014496,0.2551020408163265,0.2941176470588235,0.0
287,FUTURE,FIRST OFF,"ATLANTA,TRAP,RAP",0.5010869565217392,0.4693877551020408,0.0117647058823529,0.0
288,"BENNY BLANCO, JUICE WRLD",ROSES,"EMO RAP,POP-PUNK,POP,RAP",0.7265217391304347,0.8571428571428571,0.0470588235294117,0.0
289,LOGIC,KEANU REEVES,"DMV,EAST COAST,RAP",0.3833540372670808,0.3775510204081632,0.0117647058823529,0.0
290,FRENCH MONTANA,NO STYLIST,"TRAP,CANADA,RAP",0.6673913043478261,0.4693877551020408,0.2117647058823529,0.0
291,FUTURE,CRUSHED UP,"ATLANTA,TRAP,RAP",0.8864906832298137,0.4285714285714285,0.0352941176470588,0.0
292,JIMMIE ALLEN,BEST SHOT,COUNTRY,0.3981366459627329,0.3673469387755101,0.2117647058823529,0.0
293,XXXTENTACION,SAUCE!,"R&;B,REMIX,TRAP,RAP",0.4925077639751553,0.4163265306122449,0.0258823529411764,0.0
294,XXXTENTACION,BAD!,"HIP-HOP,CLOUD RAP,R&;B,TRAP,RAP",0.7979710144927536,0.1530612244897959,0.1058823529411764,0.0
295,RUSSELL DICKERSON,BLUE TACOMA,COUNTRY,0.4160869565217392,0.520408163265306,0.1999999999999999,0.0
296,IMAGINE DRAGONS,NATURAL,"ALTERNATIVE,ADULT ALTERNATIVE,INDIE ROCK,ALTERNATIVE ROCK,POP-ROCK,ROCK,POP",0.6304347826086957,0.1224489795918367,0.2941176470588235,0.0
297,FUTURE,JUMPIN ON A JET,"ATLANTA,TRAP,RAP",0.4984472049689441,0.5714285714285714,0.0,0.0
298,FUTURE,NEVER STOP,"ATLANTA,CLOUD RAP,TRAP,RAP",0.7677018633540373,0.4020408163265306,0.1270588235294117,0.0
299,CAMILA CABELLO,CONSEQUENCES,"BALLAD,PIANO,CUBA,M\XC3\XA9XICO,POP",0.9155279503105592,0.510204081632653,0.1176470588235294,0.0
300,FUTURE,TEMPTATION,"ATLANTA,TRAP,RAP",0.9683229813664598,0.3408163265306122,0.2047058823529411,0.0
301,FUTURE,ROCKET SHIP,"ATLANTA,TRAP,RAP",0.2248729531338227,0.4204081632653061,0.1835294117647058,0.0
302,"SILK CITY, DUA LIPA",ELECTRICITY,"RETRO,DISCO,ELECTRO HOUSE,DANCE-POP,DANCE,ELECTRONIC,UK,HOUSE,POP",0.9577639751552796,0.6224489795918366,0.0941176470588235,1.0
303,"HIKARU UTADA, SKRILLEX",FACE MY FEARS,"THEME SONG,FUTURE BASS,DISNEY,ELECTRO-POP,ELECTRONIC,SOUNDTRACK,GAMING,JAPAN,POP",0.8046583850931678,0.326530612244898,0.1458823529411764,0.0
304,FUTURE,CALL THE CORONER,"ATLANTA,TRAP,RAP",0.7542631281761718,0.5081632653061223,0.0823529411764705,0.0
305,LUKE COMBS,SHE GOT THE BEST OF ME,COUNTRY,0.4793894864414483,0.3061224489795918,0.2470588235294117,0.0
306,"FUTURE, JUICE WRLD",FINE CHINA,"TRAP,RAP",0.5623291925465839,0.2551020408163265,0.1294117647058823,0.0
307,SKI MASK THE SLUMP GOD,NUKETOWN,"HIP-HOP,SCREAMO,TRAP,RAP",0.8732919254658386,0.6326530612244897,0.0470588235294117,0.0
308,METRO BOOMIN,SPACE CADET,"TRAP,RAP",0.9656832298136646,0.510204081632653,0.0470588235294117,0.0
309,LIL PUMP,BUTTERFLY DOORS,"TRAP,RAP",0.7471118012422361,0.8163265306122448,0.0,0.0
310,YOUNGBOY NEVER BROKE AGAIN,VALUABLE PAIN,RAP,0.8742518351214004,0.8775510204081631,0.0,0.0
311,21 SAVAGE,CAN'T LEAVE WITHOUT IT,"MOTOWN,TRAP,RAP",0.8193236714975846,0.5816326530612245,0.0235294117647058,0.0
312,NICKI MINAJ,GOOD FORM,"REMIX,RAP",0.6390739695087521,0.6020408163265305,0.0470588235294117,0.0
313,BILLIE EILISH,IDONTWANNABEYOUANYMORE,"DARK POP,ALTERNATIVE POP,ALTERNATIVE,POP",0.523177508989866,0.9693877551020408,0.0117647058823529,0.0
314,KIP MOORE,LAST SHOT,COUNTRY,0.3636058418667114,0.5306122448979591,0.0705882352941176,0.0
315,"SHAWN MENDES, ZEDD",LOST IN JAPAN,"CANADA,R&;B,REMIX,ELECTRONIC,DANCE,POP",0.734968944099379,0.4795918367346938,0.1647058823529411,0.0
316,21 SAVAGE,MONSTER,"ATLANTA,HIP-HOP,TRAP,RAP",0.3881810115350488,0.7346938775510203,0.0117647058823529,0.0
317,A BOOGIE WIT DA HOODIE,DEMONS AND ANGELS,"CLOUD RAP,TRAP,RAP",0.8251897860593513,0.9081632653061223,0.0117647058823529,0.0
318,6IX9INE,KIKA,"TRAP,R&;B,CANADA,EAST COAST,RAP",0.6321946169772258,0.4387755102040815,0.0470588235294117,0.0
319,"TYGA, NICKI MINAJ",DIP,"WEST COAST,RAP",0.4660159716060338,0.6326530612244897,0.0705882352941176,0.0
320,EMINEM,LUCKY YOU,RAP,0.8218167701863355,0.0510204081632653,0.1411764705882353,0.0
321,MITCHELL TENPENNY,DRUNK ME,COUNTRY,0.7782608695652175,0.3877551020408162,0.2235294117647059,0.0
322,MEEK MILL,DANGEROUS,"EAST COAST,R&;B,RAP",0.8979296066252587,0.3061224489795918,0.2117647058823529,0.0
323,XXXTENTACION,WHOA,"LO-FI,CHILLSTEP,POP",0.8680124223602484,0.3673469387755101,0.0117647058823529,0.0
324,21 SAVAGE,ALL MY FRIENDS,"TRAP,RAP",0.99472049689441,0.673469387755102,0.0,0.0
325,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU,"EAST COAST,CHRISTMAS,R&;B,POP",0.97536231884058,0.0204081632653061,0.3294117647058823,0.0
326,BOBBY HELMS,JINGLE BELL ROCK,"POP,ROCKABILLY,CHRISTMAS,ROCK",0.7993788819875777,0.0714285714285714,0.2705882352941177,0.0
327,BRENDA LEE,ROCKIN' AROUND THE CHRISTMAS TREE,"CHRISTMAS,ROCK",0.8046583850931678,0.0816326530612244,0.2941176470588235,0.0
328,BURL IVES,A HOLLY JOLLY CHRISTMAS,POP,0.2998566650740564,0.0918367346938775,0.0941176470588235,0.0
329,NAT KING COLE,THE CHRISTMAS SONG,"POP,CHRISTMAS",0.7383712905452037,0.1020408163265306,0.1764705882352941,0.0
330,ANDY WILLIAMS,IT'S THE MOST WONDERFUL TIME OF THE YEAR,"CHRISTMAS,HOLIDAY,POP",0.8514196983141084,0.0918367346938775,0.0941176470588235,0.0
331,NOSED REINDEER,RUDOLPH THE RED,"CHRISTMAS,POP",0.8838509316770187,0.1530612244897959,0.0235294117647058,0.0
332,WHAM!,LAST CHRISTMAS,"CHRISTMAS,NEW WAVE,SYNTH-POP,POP",0.8785714285714287,0.2448979591836734,0.0823529411764705,0.0
333,THE RONETTES,SLEIGH RIDE,"CHRISTMAS,POP",0.9419254658385092,0.2551020408163265,0.0117647058823529,0.0
334,GENE AUTRY,HERE COMES SANTA CLAUS,"CHRISTMAS,POP",0.4814773735581189,0.2755102040816326,0.0117647058823529,0.0
335,JOSE FELICIANO,FELIZ NAVIDAD,"ROCK,POP,LATIN POP,LATIN MUSIC,HOLIDAY,CHRISTMAS",0.6663354037267082,0.2857142857142857,0.0352941176470588,0.0
336,PERRY COMO,HOME FOR THE HOLIDAYS,"POP,CHRISTMAS",0.6277950310559006,0.3163265306122448,0.0,0.0
337,BING CROSBY,WHITE CHRISTMAS,"POP,CHRISTMAS",0.7576019443694302,0.1122448979591836,0.1529411764705882,0.0
338,ELVIS PRESLEY,BLUE CHRISTMAS,"R&;B,CHRISTMAS,COUNTRY,ROCK",0.7054593004249755,0.1795918367346938,0.2117647058823529,0.0
339,DARLENE LOVE,CHRISTMAS,ROCK,0.6291149068322982,0.4285714285714285,0.0,0.0
340,KELLY CLARKSON,UNDERNEATH THE TREE,"CHRISTMAS,POP",0.3268633540372671,0.4387755102040815,0.0235294117647058,0.0
341,CHUCK BERRY,RUN RUDOLPH RUN,"CHRISTMAS,ROCK",0.6790062111801242,0.4489795918367346,0.0235294117647058,0.0
342,FRANK SINATRA,JINGLE BELLS,"CHRISTMAS,POP",0.4375569358178053,0.4959183673469387,0.0752941176470588,0.0
343,KATY PERRY,COZY LITTLE CHRISTMAS,"CHRISTMAS,HOLIDAY,POP",0.1799171842650103,0.5306122448979591,0.0,0.0
344,21 SAVAGE,BREAK DA LAW,"TRAP,RAP",0.7281055900621118,0.5367346938775508,0.1270588235294117,0.0
345,21 SAVAGE,1.5,"MOTOWN,TRAP,RAP",0.0992708614636781,0.2959183673469387,0.1035294117647059,0.0
346,21 SAVAGE,OUT FOR THE NIGHT,"TRAP,RAP",0.9137681159420288,0.3489795918367346,0.1529411764705882,0.0
347,21 SAVAGE,GUN SMOKE,"TRAP,RAP",0.9704347826086956,0.4408163265306122,0.0988235294117647,0.0
348,21 SAVAGE,ASMR,"TRAP,RAP",0.4876770186335404,0.3489795918367346,0.0752941176470588,0.0
349,PAUL MCCARTNEY,WONDERFUL CHRISTMASTIME,ROCK,0.4815527950310559,0.3265306122448979,0.0870588235294117,0.0
